"taxon","taxonLabel"
"http://purl.obolibrary.org/obo/NCBITaxon_3150601","Sylvia galinieri"
"http://purl.obolibrary.org/obo/NCBITaxon_528194","Sylvia abyssinica"
"http://purl.obolibrary.org/obo/NCBITaxon_201299","Lioparus chrysotis"
"http://purl.obolibrary.org/obo/NCBITaxon_337173","Sinosuthora webbiana"
"http://purl.obolibrary.org/obo/NCBITaxon_2485304","Sinosuthora alphonsiana"
"http://purl.obolibrary.org/obo/NCBITaxon_2485306","Sinosuthora conspicillata"
"http://purl.obolibrary.org/obo/NCBITaxon_2485307","Sinosuthora zappeyi"
"http://purl.obolibrary.org/obo/NCBITaxon_2485340","Cholornis unicolor"
"http://purl.obolibrary.org/obo/NCBITaxon_3149560","Cholornis paradoxus"
"http://purl.obolibrary.org/obo/NCBITaxon_2485345","Psittiparus gularis"
"http://purl.obolibrary.org/obo/NCBITaxon_2712987","Psittiparus ruficeps"
"http://purl.obolibrary.org/obo/NCBITaxon_2712989","Suthora nipalensis"
"http://purl.obolibrary.org/obo/NCBITaxon_2979061","Graminicola striatus"
"http://purl.obolibrary.org/obo/NCBITaxon_330742","Graminicola bengalensis"
"http://purl.obolibrary.org/obo/NCBITaxon_886686","Hemitesia neumanni"
"http://purl.obolibrary.org/obo/NCBITaxon_932021","Pomatorhinus ferruginosus"
"http://purl.obolibrary.org/obo/NCBITaxon_3149842","Pomatorhinus hypoleucos"
"http://purl.obolibrary.org/obo/NCBITaxon_932028","Pomatorhinus ruficollis"
"http://purl.obolibrary.org/obo/NCBITaxon_1006734","Pomatorhinus horsfieldii"
"http://purl.obolibrary.org/obo/NCBITaxon_201359","Pomatorhinus schisticeps"
"http://purl.obolibrary.org/obo/NCBITaxon_201369","Pomatorhinus superciliaris"
"http://purl.obolibrary.org/obo/NCBITaxon_2485305","Pomatorhinus melanurus"
"http://purl.obolibrary.org/obo/NCBITaxon_727904","Pomatorhinus montanus"
"http://purl.obolibrary.org/obo/NCBITaxon_98148","Pomatorhinus ochraceiceps"
"http://purl.obolibrary.org/obo/NCBITaxon_932030","Pomatorhinus musicus"
"http://purl.obolibrary.org/obo/NCBITaxon_1006749","Napothera albostriata"
"http://purl.obolibrary.org/obo/NCBITaxon_201358","Napothera epilepidota"
"http://purl.obolibrary.org/obo/NCBITaxon_3150191","Napothera danjoui"
"http://purl.obolibrary.org/obo/NCBITaxon_3150192","Napothera malacoptila"
"http://purl.obolibrary.org/obo/NCBITaxon_3150193","Napothera naungmungensis"
"http://purl.obolibrary.org/obo/NCBITaxon_3150194","Napothera pasquieri"
"http://purl.obolibrary.org/obo/NCBITaxon_1006750","Cyanoderma melanothorax"
"http://purl.obolibrary.org/obo/NCBITaxon_1006752","Cyanoderma pyrrhops"
"http://purl.obolibrary.org/obo/NCBITaxon_181631","Cyanoderma ruficeps"
"http://purl.obolibrary.org/obo/NCBITaxon_181632","Cyanoderma rufifrons"
"http://purl.obolibrary.org/obo/NCBITaxon_3149730","Cyanoderma bicolor"
"http://purl.obolibrary.org/obo/NCBITaxon_2692423","Cyanoderma erythropterum"
"http://purl.obolibrary.org/obo/NCBITaxon_3014622","Cyanoderma ambiguum"
"http://purl.obolibrary.org/obo/NCBITaxon_3149731","Cyanoderma chrysaeum"
"http://purl.obolibrary.org/obo/NCBITaxon_1006753","Stachyris thoracica"
"http://purl.obolibrary.org/obo/NCBITaxon_1118843","Stachyris oglei"
"http://purl.obolibrary.org/obo/NCBITaxon_1149669","Stachyris grammiceps"
"http://purl.obolibrary.org/obo/NCBITaxon_1149670","Stachyris leucotis"
"http://purl.obolibrary.org/obo/NCBITaxon_1149672","Stachyris maculata"
"http://purl.obolibrary.org/obo/NCBITaxon_1149675","Stachyris nigricollis"
"http://purl.obolibrary.org/obo/NCBITaxon_135977","Stachyris poliocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_181630","Stachyris nigriceps"
"http://purl.obolibrary.org/obo/NCBITaxon_2485335","Stachyris nonggangensis"
"http://purl.obolibrary.org/obo/NCBITaxon_634353","Stachyris strialata"
"http://purl.obolibrary.org/obo/NCBITaxon_932031","Stachyris ambigua"
"http://purl.obolibrary.org/obo/NCBITaxon_1070449","Malacocincla sepiaria"
"http://purl.obolibrary.org/obo/NCBITaxon_201341","Malacocincla abbotti"
"http://purl.obolibrary.org/obo/NCBITaxon_1070450","Malacopteron affine"
"http://purl.obolibrary.org/obo/NCBITaxon_1149641","Malacopteron albogulare"
"http://purl.obolibrary.org/obo/NCBITaxon_1149643","Malacopteron magnum"
"http://purl.obolibrary.org/obo/NCBITaxon_1149644","Malacopteron palawanense"
"http://purl.obolibrary.org/obo/NCBITaxon_201343","Malacopteron cinereum"
"http://purl.obolibrary.org/obo/NCBITaxon_589850","Malacopteron magnirostre"
"http://purl.obolibrary.org/obo/NCBITaxon_1071682","Conostoma aemodium"
"http://purl.obolibrary.org/obo/NCBITaxon_1112836","Erpornis zantholeuca"
"http://purl.obolibrary.org/obo/NCBITaxon_1149624","Alcippe nipalensis"
"http://purl.obolibrary.org/obo/NCBITaxon_181645","Alcippe poioicephala"
"http://purl.obolibrary.org/obo/NCBITaxon_201298","Alcippe castaneceps"
"http://purl.obolibrary.org/obo/NCBITaxon_204787","Alcippe brunnea"
"http://purl.obolibrary.org/obo/NCBITaxon_204788","Alcippe brunneicauda"
"http://purl.obolibrary.org/obo/NCBITaxon_204791","Alcippe morrisonia"
"http://purl.obolibrary.org/obo/NCBITaxon_204792","Alcippe peracensis"
"http://purl.obolibrary.org/obo/NCBITaxon_204884","Alcippe grotei"
"http://purl.obolibrary.org/obo/NCBITaxon_2485278","Alcippe pyrrhoptera"
"http://purl.obolibrary.org/obo/NCBITaxon_2896645","Alcippe davidi"
"http://purl.obolibrary.org/obo/NCBITaxon_2896646","Alcippe hueti"
"http://purl.obolibrary.org/obo/NCBITaxon_3050460","Alcippe fratercula"
"http://purl.obolibrary.org/obo/NCBITaxon_1149629","Moupinia poecilotis"
"http://purl.obolibrary.org/obo/NCBITaxon_1149640","Leonardina woodi"
"http://purl.obolibrary.org/obo/NCBITaxon_1149648","Micromacronus leytensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1214918","Micromacronus sordidus"
"http://purl.obolibrary.org/obo/NCBITaxon_1149652","Erythrogenys swinhoei"
"http://purl.obolibrary.org/obo/NCBITaxon_1608428","Erythrogenys gravivox"
"http://purl.obolibrary.org/obo/NCBITaxon_3149841","Erythrogenys erythrocnemis"
"http://purl.obolibrary.org/obo/NCBITaxon_1149659","Ptilocichla leucogrammica"
"http://purl.obolibrary.org/obo/NCBITaxon_1149663","Ptilocichla falcata"
"http://purl.obolibrary.org/obo/NCBITaxon_1149664","Ptilocichla mindanensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1149666","Rhopocichla atriceps"
"http://purl.obolibrary.org/obo/NCBITaxon_1149668","Spelaeornis troglodytoides"
"http://purl.obolibrary.org/obo/NCBITaxon_1464053","Spelaeornis caudatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1480061","Spelaeornis longicaudatus"
"http://purl.obolibrary.org/obo/NCBITaxon_202235","Spelaeornis chocolatinus"
"http://purl.obolibrary.org/obo/NCBITaxon_2485308","Spelaeornis kinneari"
"http://purl.obolibrary.org/obo/NCBITaxon_2485309","Spelaeornis oatesi"
"http://purl.obolibrary.org/obo/NCBITaxon_2802617","Spelaeornis badeigularis"
"http://purl.obolibrary.org/obo/NCBITaxon_1149678","Sphenocichla humei"
"http://purl.obolibrary.org/obo/NCBITaxon_1156354","Pnoepyga immaculata"
"http://purl.obolibrary.org/obo/NCBITaxon_1343865","Pnoepyga formosana"
"http://purl.obolibrary.org/obo/NCBITaxon_634345","Pnoepyga albiventer"
"http://purl.obolibrary.org/obo/NCBITaxon_634347","Pnoepyga pusilla"
"http://purl.obolibrary.org/obo/NCBITaxon_147048","Illadopsis albipectus"
"http://purl.obolibrary.org/obo/NCBITaxon_201329","Illadopsis cleaveri"
"http://purl.obolibrary.org/obo/NCBITaxon_201330","Illadopsis fulvescens"
"http://purl.obolibrary.org/obo/NCBITaxon_211964","Illadopsis rufescens"
"http://purl.obolibrary.org/obo/NCBITaxon_526177","Illadopsis rufipennis"
"http://purl.obolibrary.org/obo/NCBITaxon_552926","Illadopsis turdina"
"http://purl.obolibrary.org/obo/NCBITaxon_98131","Illadopsis pyrrhoptera"
"http://purl.obolibrary.org/obo/NCBITaxon_98225","Illadopsis puveli"
"http://purl.obolibrary.org/obo/NCBITaxon_181635","Yuhina brunneiceps"
"http://purl.obolibrary.org/obo/NCBITaxon_181636","Yuhina diademata"
"http://purl.obolibrary.org/obo/NCBITaxon_181638","Yuhina flavicollis"
"http://purl.obolibrary.org/obo/NCBITaxon_181639","Yuhina nigrimenta"
"http://purl.obolibrary.org/obo/NCBITaxon_181640","Yuhina occipitalis"
"http://purl.obolibrary.org/obo/NCBITaxon_98156","Yuhina gularis"
"http://purl.obolibrary.org/obo/NCBITaxon_340026","Yuhina bakeri"
"http://purl.obolibrary.org/obo/NCBITaxon_400116","Yuhina humilis"
"http://purl.obolibrary.org/obo/NCBITaxon_237424","Macronous striaticeps"
"http://purl.obolibrary.org/obo/NCBITaxon_589849","Macronous ptilosus"
"http://purl.obolibrary.org/obo/NCBITaxon_1948886","Mixornis gularis"
"http://purl.obolibrary.org/obo/NCBITaxon_2219159","Mixornis bornensis"
"http://purl.obolibrary.org/obo/NCBITaxon_2485284","Mixornis flavicollis"
"http://purl.obolibrary.org/obo/NCBITaxon_201304","Chrysomma sinense"
"http://purl.obolibrary.org/obo/NCBITaxon_201308","Gampsorhynchus rufulus"
"http://purl.obolibrary.org/obo/NCBITaxon_201334","Kakamega poliothorax"
"http://purl.obolibrary.org/obo/NCBITaxon_201345","Kenopia striata"
"http://purl.obolibrary.org/obo/NCBITaxon_201363","Pteruthius xanthochlorus"
"http://purl.obolibrary.org/obo/NCBITaxon_201362","Pteruthius rufiventer"
"http://purl.obolibrary.org/obo/NCBITaxon_357074","Pteruthius melanotis"
"http://purl.obolibrary.org/obo/NCBITaxon_449334","Pteruthius flaviscapis"
"http://purl.obolibrary.org/obo/NCBITaxon_449335","Pteruthius aenobarbus"
"http://purl.obolibrary.org/obo/NCBITaxon_449340","Pteruthius cameranoi"
"http://purl.obolibrary.org/obo/NCBITaxon_449341","Pteruthius ricketti"
"http://purl.obolibrary.org/obo/NCBITaxon_449342","Pteruthius robinsoni"
"http://purl.obolibrary.org/obo/NCBITaxon_449343","Pteruthius schauenseei"
"http://purl.obolibrary.org/obo/NCBITaxon_449344","Pteruthius validirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_201367","Timalia pileata"
"http://purl.obolibrary.org/obo/NCBITaxon_2478782","Macronus ptilosus"
"http://purl.obolibrary.org/obo/NCBITaxon_3150101","Macronus striaticeps"
"http://purl.obolibrary.org/obo/NCBITaxon_254441","Arcanator orostruthus"
"http://purl.obolibrary.org/obo/NCBITaxon_254559","Modulatrix stictigula"
"http://purl.obolibrary.org/obo/NCBITaxon_3150951","Melanocichla calva"
"http://purl.obolibrary.org/obo/NCBITaxon_3150952","Melanocichla lugubris"
"http://purl.obolibrary.org/obo/NCBITaxon_552920","Lioptilus nigricapillus"
"http://purl.obolibrary.org/obo/NCBITaxon_634296","Dumetia hyperythra"
"http://purl.obolibrary.org/obo/NCBITaxon_9176","Pomatostomus ruficeps"
"http://purl.obolibrary.org/obo/NCBITaxon_9177","Pomatostomus superciliosus"
"http://purl.obolibrary.org/obo/NCBITaxon_9178","Pomatostomus temporalis"
"http://purl.obolibrary.org/obo/NCBITaxon_9180","Pomatostomus halli"
"http://purl.obolibrary.org/obo/NCBITaxon_98133","Mystacornis crossleyi"
"http://purl.obolibrary.org/obo/NCBITaxon_98136","Neomixis striatigula"
"http://purl.obolibrary.org/obo/NCBITaxon_98137","Neomixis tenella"
"http://purl.obolibrary.org/obo/NCBITaxon_98138","Neomixis viridis"
"http://purl.obolibrary.org/obo/NCBITaxon_98144","Oxylabes madagascariensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1149646","Malia grata"
"http://purl.obolibrary.org/obo/NCBITaxon_1149667","Robsonius rabori"
"http://purl.obolibrary.org/obo/NCBITaxon_2162877","Robsonius thompsoni"
"http://purl.obolibrary.org/obo/NCBITaxon_1463733","Chaetornis striata"
"http://purl.obolibrary.org/obo/NCBITaxon_1602261","Schoenicola platyurus"
"http://purl.obolibrary.org/obo/NCBITaxon_315549","Schoenicola brevirostris"
"http://purl.obolibrary.org/obo/NCBITaxon_1771279","Locustella montis"
"http://purl.obolibrary.org/obo/NCBITaxon_1771280","Locustella mandelli"
"http://purl.obolibrary.org/obo/NCBITaxon_1771282","Locustella timorensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1771287","Locustella idonea"
"http://purl.obolibrary.org/obo/NCBITaxon_1771289","Locustella chengi"
"http://purl.obolibrary.org/obo/NCBITaxon_2162867","Locustella alfredi"
"http://purl.obolibrary.org/obo/NCBITaxon_2162884","Locustella accentor"
"http://purl.obolibrary.org/obo/NCBITaxon_68490","Locustella luscinioides"
"http://purl.obolibrary.org/obo/NCBITaxon_260104","Locustella lanceolata"
"http://purl.obolibrary.org/obo/NCBITaxon_260105","Locustella naevia"
"http://purl.obolibrary.org/obo/NCBITaxon_2697543","Locustella castanea"
"http://purl.obolibrary.org/obo/NCBITaxon_3150071","Locustella alishanensis"
"http://purl.obolibrary.org/obo/NCBITaxon_3150072","Locustella caudata"
"http://purl.obolibrary.org/obo/NCBITaxon_3150073","Locustella davidi"
"http://purl.obolibrary.org/obo/NCBITaxon_3150075","Locustella kashmirensis"
"http://purl.obolibrary.org/obo/NCBITaxon_3150076","Locustella luteoventris"
"http://purl.obolibrary.org/obo/NCBITaxon_3150077","Locustella major"
"http://purl.obolibrary.org/obo/NCBITaxon_3150080","Locustella tacsanowskia"
"http://purl.obolibrary.org/obo/NCBITaxon_3150081","Locustella thoracica"
"http://purl.obolibrary.org/obo/NCBITaxon_3150914","Locustella fasciolata"
"http://purl.obolibrary.org/obo/NCBITaxon_3150917","Locustella pryeri"
"http://purl.obolibrary.org/obo/NCBITaxon_68491","Locustella fluviatilis"
"http://purl.obolibrary.org/obo/NCBITaxon_1771281","Bradypterus seebohmi"
"http://purl.obolibrary.org/obo/NCBITaxon_203787","Bradypterus cinnamomeus"
"http://purl.obolibrary.org/obo/NCBITaxon_260371","Bradypterus mariae"
"http://purl.obolibrary.org/obo/NCBITaxon_315534","Bradypterus baboecala"
"http://purl.obolibrary.org/obo/NCBITaxon_315536","Bradypterus barratti"
"http://purl.obolibrary.org/obo/NCBITaxon_327257","Bradypterus baboecala transvaalensis"
"http://purl.obolibrary.org/obo/NCBITaxon_327258","Bradypterus baboecala tongensis"
"http://purl.obolibrary.org/obo/NCBITaxon_327259","Bradypterus lopezi"
"http://purl.obolibrary.org/obo/NCBITaxon_327260","Bradypterus sylvaticus"
"http://purl.obolibrary.org/obo/NCBITaxon_327261","Bradypterus carpalis"
"http://purl.obolibrary.org/obo/NCBITaxon_552897","Bradypterus brunneus"
"http://purl.obolibrary.org/obo/NCBITaxon_934417","Bradypterus graueri"
"http://purl.obolibrary.org/obo/NCBITaxon_979564","Bradypterus bangwaensis"
"http://purl.obolibrary.org/obo/NCBITaxon_2162869","Poodytes rufescens"
"http://purl.obolibrary.org/obo/NCBITaxon_980226","Poodytes punctatus"
"http://purl.obolibrary.org/obo/NCBITaxon_260106","Poodytes gramineus"
"http://purl.obolibrary.org/obo/NCBITaxon_2817147","Poodytes albolimbatus"
"http://purl.obolibrary.org/obo/NCBITaxon_979578","Poodytes carteri"
"http://purl.obolibrary.org/obo/NCBITaxon_2162879","Elaphrornis palliseri"
"http://purl.obolibrary.org/obo/NCBITaxon_2163164","Cincloramphus macrurus"
"http://purl.obolibrary.org/obo/NCBITaxon_980225","Cincloramphus timoriensis"
"http://purl.obolibrary.org/obo/NCBITaxon_237418","Cincloramphus mathewsi"
"http://purl.obolibrary.org/obo/NCBITaxon_3149580","Cincloramphus bivittatus"
"http://purl.obolibrary.org/obo/NCBITaxon_3149581","Cincloramphus grosvenori"
"http://purl.obolibrary.org/obo/NCBITaxon_3149583","Cincloramphus mariae"
"http://purl.obolibrary.org/obo/NCBITaxon_3149584","Cincloramphus rubiginosus"
"http://purl.obolibrary.org/obo/NCBITaxon_3149585","Cincloramphus rufus"
"http://purl.obolibrary.org/obo/NCBITaxon_3149587","Cincloramphus whitneyi"
"http://purl.obolibrary.org/obo/NCBITaxon_979576","Cincloramphus cruralis"
"http://purl.obolibrary.org/obo/NCBITaxon_237427","Megalurus palustris"
"http://purl.obolibrary.org/obo/NCBITaxon_3150913","Helopsaltes certhiola"
"http://purl.obolibrary.org/obo/NCBITaxon_3150912","Helopsaltes amnicola"
"http://purl.obolibrary.org/obo/NCBITaxon_3150915","Helopsaltes ochotensis"
"http://purl.obolibrary.org/obo/NCBITaxon_3150916","Helopsaltes pleskei"
"http://purl.obolibrary.org/obo/NCBITaxon_1126054","Orthotomus sepium"
"http://purl.obolibrary.org/obo/NCBITaxon_1200312","Orthotomus castaneiceps"
"http://purl.obolibrary.org/obo/NCBITaxon_1200313","Orthotomus cinereiceps"
"http://purl.obolibrary.org/obo/NCBITaxon_1200314","Orthotomus derbianus"
"http://purl.obolibrary.org/obo/NCBITaxon_1200315","Orthotomus frontalis"
"http://purl.obolibrary.org/obo/NCBITaxon_1200316","Orthotomus nigriceps"
"http://purl.obolibrary.org/obo/NCBITaxon_1200317","Orthotomus ruficeps"
"http://purl.obolibrary.org/obo/NCBITaxon_1200318","Orthotomus samarensis"
"http://purl.obolibrary.org/obo/NCBITaxon_330748","Orthotomus atrogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_946199","Orthotomus sericeus"
"http://purl.obolibrary.org/obo/NCBITaxon_98142","Orthotomus sutorius"
"http://purl.obolibrary.org/obo/NCBITaxon_1433145","Orthotomus chaktomuk"
"http://purl.obolibrary.org/obo/NCBITaxon_483513","Orthotomus chloronotus"
"http://purl.obolibrary.org/obo/NCBITaxon_117183","Scotocerca inquieta"
"http://purl.obolibrary.org/obo/NCBITaxon_1200311","Cisticola erythrops"
"http://purl.obolibrary.org/obo/NCBITaxon_1229467","Cisticola carruthersi"
"http://purl.obolibrary.org/obo/NCBITaxon_1271624","Cisticola chubbi"
"http://purl.obolibrary.org/obo/NCBITaxon_1271625","Cisticola tinniens"
"http://purl.obolibrary.org/obo/NCBITaxon_98224","Cisticola brachypterus"
"http://purl.obolibrary.org/obo/NCBITaxon_208061","Cisticola cantans"
"http://purl.obolibrary.org/obo/NCBITaxon_1273685","Cisticola discolor"
"http://purl.obolibrary.org/obo/NCBITaxon_1273689","Cisticola marginatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1306874","Cisticola guinea"
"http://purl.obolibrary.org/obo/NCBITaxon_1306875","Cisticola exilis"
"http://purl.obolibrary.org/obo/NCBITaxon_1306876","Cisticola lais"
"http://purl.obolibrary.org/obo/NCBITaxon_1306877","Cisticola nigriloris"
"http://purl.obolibrary.org/obo/NCBITaxon_1715681","Cisticola natalensis"
"http://purl.obolibrary.org/obo/NCBITaxon_1715682","Cisticola woosnami"
"http://purl.obolibrary.org/obo/NCBITaxon_174999","Cisticola anonymus"
"http://purl.obolibrary.org/obo/NCBITaxon_187423","Cisticola fulvicapilla"
"http://purl.obolibrary.org/obo/NCBITaxon_2292718","Cisticola pipiens"
"http://purl.obolibrary.org/obo/NCBITaxon_2517354","Cisticola rufilatus"
"http://purl.obolibrary.org/obo/NCBITaxon_2867387","Cisticola anderseni"
"http://purl.obolibrary.org/obo/NCBITaxon_2867388","Cisticola bakerorum"
"http://purl.obolibrary.org/obo/NCBITaxon_3149639","Cisticola restrictus"
"http://purl.obolibrary.org/obo/NCBITaxon_3149640","Cisticola robustus"
"http://purl.obolibrary.org/obo/NCBITaxon_52622","Cisticola juncidis"
"http://purl.obolibrary.org/obo/NCBITaxon_405087","Cisticola galactotes"
"http://purl.obolibrary.org/obo/NCBITaxon_98116","Cisticola cherina"
"http://purl.obolibrary.org/obo/NCBITaxon_1229476","Prinia gracilis"
"http://purl.obolibrary.org/obo/NCBITaxon_1271633","Prinia flavicans"
"http://purl.obolibrary.org/obo/NCBITaxon_1273693","Prinia superciliaris"
"http://purl.obolibrary.org/obo/NCBITaxon_181627","Prinia bairdii"
"http://purl.obolibrary.org/obo/NCBITaxon_208062","Prinia subflava"
"http://purl.obolibrary.org/obo/NCBITaxon_1464039","Prinia buchanani"
"http://purl.obolibrary.org/obo/NCBITaxon_1464040","Prinia cinereocapilla"
"http://purl.obolibrary.org/obo/NCBITaxon_1464041","Prinia hodgsonii"
"http://purl.obolibrary.org/obo/NCBITaxon_1464042","Prinia inornata"
"http://purl.obolibrary.org/obo/NCBITaxon_1464043","Prinia rufescens"
"http://purl.obolibrary.org/obo/NCBITaxon_1464044","Prinia socialis"
"http://purl.obolibrary.org/obo/NCBITaxon_1464045","Prinia sylvatica"
"http://purl.obolibrary.org/obo/NCBITaxon_1869341","Prinia maculosa"
"http://purl.obolibrary.org/obo/NCBITaxon_1892171","Prinia molleri"
"http://purl.obolibrary.org/obo/NCBITaxon_330746","Prinia crinigera"
"http://purl.obolibrary.org/obo/NCBITaxon_2171593","Prinia polychroa"
"http://purl.obolibrary.org/obo/NCBITaxon_3150371","Prinia rufifrons"
"http://purl.obolibrary.org/obo/NCBITaxon_330747","Prinia familiaris"
"http://purl.obolibrary.org/obo/NCBITaxon_330758","Prinia erythroptera"
"http://purl.obolibrary.org/obo/NCBITaxon_405079","Prinia atrogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_947502","Prinia flaviventris"
"http://purl.obolibrary.org/obo/NCBITaxon_1271623","Camaroptera superciliaris"
"http://purl.obolibrary.org/obo/NCBITaxon_315542","Camaroptera brachyura"
"http://purl.obolibrary.org/obo/NCBITaxon_98121","Camaroptera brevicaudata"
"http://purl.obolibrary.org/obo/NCBITaxon_405076","Camaroptera chloronota"
"http://purl.obolibrary.org/obo/NCBITaxon_483404","Camaroptera harterti"
"http://purl.obolibrary.org/obo/NCBITaxon_1306881","Drymocichla incana"
"http://purl.obolibrary.org/obo/NCBITaxon_1306883","Malcorus pectoralis"
"http://purl.obolibrary.org/obo/NCBITaxon_1306885","Oreophilais robertsi"
"http://purl.obolibrary.org/obo/NCBITaxon_1306887","Phragmacia substriata"
"http://purl.obolibrary.org/obo/NCBITaxon_1306891","Phyllolais pulchella"
"http://purl.obolibrary.org/obo/NCBITaxon_405073","Artisornis metopias"
"http://purl.obolibrary.org/obo/NCBITaxon_2038249","Artisornis moreaui"
"http://purl.obolibrary.org/obo/NCBITaxon_405069","Oreolais pulcher"
"http://purl.obolibrary.org/obo/NCBITaxon_405071","Oreolais ruwenzorii"
"http://purl.obolibrary.org/obo/NCBITaxon_208064","Schistolais leontica"
"http://purl.obolibrary.org/obo/NCBITaxon_208065","Schistolais leucopogon"
"http://purl.obolibrary.org/obo/NCBITaxon_330756","Apalis thoracica"
"http://purl.obolibrary.org/obo/NCBITaxon_208067","Apalis flavida"
"http://purl.obolibrary.org/obo/NCBITaxon_315541","Apalis goslingi"
"http://purl.obolibrary.org/obo/NCBITaxon_331014","Apalis caniceps"
"http://purl.obolibrary.org/obo/NCBITaxon_405067","Apalis cinerea"
"http://purl.obolibrary.org/obo/NCBITaxon_405068","Apalis jacksoni"
"http://purl.obolibrary.org/obo/NCBITaxon_405070","Apalis rufogularis"
"http://purl.obolibrary.org/obo/NCBITaxon_483049","Apalis nigriceps"
"http://purl.obolibrary.org/obo/NCBITaxon_483050","Apalis chariessa"
"http://purl.obolibrary.org/obo/NCBITaxon_483051","Apalis binotata"
"http://purl.obolibrary.org/obo/NCBITaxon_483052","Apalis personata"
"http://purl.obolibrary.org/obo/NCBITaxon_483053","Apalis viridiceps"
"http://purl.obolibrary.org/obo/NCBITaxon_483054","Apalis ruddi"
"http://purl.obolibrary.org/obo/NCBITaxon_483055","Apalis sharpii"
"http://purl.obolibrary.org/obo/NCBITaxon_483056","Apalis argentea"
"http://purl.obolibrary.org/obo/NCBITaxon_483057","Apalis bamendae"
"http://purl.obolibrary.org/obo/NCBITaxon_483058","Apalis porphyrolaema"
"http://purl.obolibrary.org/obo/NCBITaxon_483059","Apalis kaboboensis"
"http://purl.obolibrary.org/obo/NCBITaxon_483060","Apalis chapini"
"http://purl.obolibrary.org/obo/NCBITaxon_483061","Apalis melanocephala"
"http://purl.obolibrary.org/obo/NCBITaxon_483062","Apalis chirindensis"
"http://purl.obolibrary.org/obo/NCBITaxon_483063","Apalis alticola"
"http://purl.obolibrary.org/obo/NCBITaxon_483064","Apalis karamojae"
"http://purl.obolibrary.org/obo/NCBITaxon_2448645","Calamonastes fasciolatus"
"http://purl.obolibrary.org/obo/NCBITaxon_405075","Calamonastes simplex"
"http://purl.obolibrary.org/obo/NCBITaxon_3150466","Rhopophilus albosuperciliaris"
"http://purl.obolibrary.org/obo/NCBITaxon_330745","Rhopophilus pekinensis"
"http://purl.obolibrary.org/obo/NCBITaxon_315544","Euryptila subcinnamomea"
"http://purl.obolibrary.org/obo/NCBITaxon_330753","Bathmocercus cerviniventris"
"http://purl.obolibrary.org/obo/NCBITaxon_405081","Bathmocercus rufus"
"http://purl.obolibrary.org/obo/NCBITaxon_330755","Spiloptila clamans"
"http://purl.obolibrary.org/obo/NCBITaxon_589854","Speirops brunneus"
"http://purl.obolibrary.org/obo/NCBITaxon_405078","Incana incana"
"http://purl.obolibrary.org/obo/NCBITaxon_405084","Scepomycter winifredae"
"http://purl.obolibrary.org/obo/NCBITaxon_759713","Scepomycter rubehoensis"
"http://purl.obolibrary.org/obo/NCBITaxon_483071","Urolais epichlorus"
"http://purl.obolibrary.org/obo/NCBITaxon_98125","Eminia lepida"
"http://purl.obolibrary.org/obo/NCBITaxon_98129","Hypergerus atriceps"
"http://purl.obolibrary.org/obo/NCBITaxon_1002754","Chlorocichla laetissima"
"http://purl.obolibrary.org/obo/NCBITaxon_1002755","Chlorocichla prigoginei"
"http://purl.obolibrary.org/obo/NCBITaxon_181092","Chlorocichla flaviventris"
"http://purl.obolibrary.org/obo/NCBITaxon_2022789","Chlorocichla falkensteini"
"http://purl.obolibrary.org/obo/NCBITaxon_2022790","Chlorocichla simplex"
"http://purl.obolibrary.org/obo/NCBITaxon_1003839","Pycnonotus cafer"
"http://purl.obolibrary.org/obo/NCBITaxon_1118835","Pycnonotus blanfordi"
"http://purl.obolibrary.org/obo/NCBITaxon_1208751","Pycnonotus leucotis"
"http://purl.obolibrary.org/obo/NCBITaxon_125283","Pycnonotus sinensis"
"http://purl.obolibrary.org/obo/NCBITaxon_632603","Pycnonotus goiavier"
"http://purl.obolibrary.org/obo/NCBITaxon_289199","Pycnonotus urostictus"
"http://purl.obolibrary.org/obo/NCBITaxon_1464046","Pycnonotus striatus"
"http://purl.obolibrary.org/obo/NCBITaxon_175013","Pycnonotus barbatus"
"http://purl.obolibrary.org/obo/NCBITaxon_1766910","Pycnonotus aurigaster"
"http://purl.obolibrary.org/obo/NCBITaxon_1766945","Pycnonotus bimaculatus"
"http://purl.obolibrary.org/obo/NCBITaxon_182896","Pycnonotus finlaysoni"
"http://purl.obolibrary.org/obo/NCBITaxon_690616","Pycnonotus flavescens"
"http://purl.obolibrary.org/obo/NCBITaxon_182897","Pycnonotus jocosus"
"http://purl.obolibrary.org/obo/NCBITaxon_374636","Pycnonotus leucogenis"
"http://purl.obolibrary.org/obo/NCBITaxon_1767004","Pycnonotus leucogrammicus"
"http://purl.obolibrary.org/obo/NCBITaxon_1767020","Pycnonotus luteolus"
"http://purl.obolibrary.org/obo/NCBITaxon_1767024","Pycnonotus flaviventris"
