"aviLabel","taxon","aviId","avidb_link"
"Phylloscopus ijimae","http://purl.obolibrary.org/obo/NCBITaxon_298999","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-87D743DD","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-87D743DD"
"Phylloscopus olivaceus","http://purl.obolibrary.org/obo/NCBITaxon_573050","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A80ACEA2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A80ACEA2"
"Phylloscopus cebuensis","http://purl.obolibrary.org/obo/NCBITaxon_163865","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6CD6A624","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6CD6A624"
"Phylloscopus ruficapilla","http://purl.obolibrary.org/obo/NCBITaxon_298981","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F6B77E64","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F6B77E64"
"Phylloscopus umbrovirens","http://purl.obolibrary.org/obo/NCBITaxon_298983","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E22B8495","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E22B8495"
"Phylloscopus budongoensis","http://purl.obolibrary.org/obo/NCBITaxon_2163026","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-132E0773","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-132E0773"
"Phylloscopus herberti","http://purl.obolibrary.org/obo/NCBITaxon_2163028","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7CECD0FB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7CECD0FB"
"Phylloscopus laetus","http://purl.obolibrary.org/obo/NCBITaxon_98118","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A75DF142","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A75DF142"
"Phylloscopus laurae","http://purl.obolibrary.org/obo/NCBITaxon_1002881","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A10F5F87","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A10F5F87"
"Phylloscopus burkii","http://purl.obolibrary.org/obo/NCBITaxon_90658","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D83BD358","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D83BD358"
"Phylloscopus tephrocephalus","http://purl.obolibrary.org/obo/NCBITaxon_274624","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5ED14FEA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5ED14FEA"
"Phylloscopus poliogenys","http://purl.obolibrary.org/obo/NCBITaxon_298994","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C8AB31F2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C8AB31F2"
"Phylloscopus omeiensis","http://purl.obolibrary.org/obo/NCBITaxon_274628","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-86B50297","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-86B50297"
"Phylloscopus soror","http://purl.obolibrary.org/obo/NCBITaxon_274629","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-65EA17D9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-65EA17D9"
"Phylloscopus valentini","http://purl.obolibrary.org/obo/NCBITaxon_274623","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6A26566D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6A26566D"
"Phylloscopus whistleri","http://purl.obolibrary.org/obo/NCBITaxon_274622","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6011D298","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6011D298"
"Phylloscopus emeiensis","http://purl.obolibrary.org/obo/NCBITaxon_287171","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FFD86E74","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FFD86E74"
"Phylloscopus nitidus","http://purl.obolibrary.org/obo/NCBITaxon_48152","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3542C46B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3542C46B"
"Phylloscopus plumbeitarsus","http://purl.obolibrary.org/obo/NCBITaxon_56441","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-38C788AE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-38C788AE"
"Phylloscopus trochiloides","http://purl.obolibrary.org/obo/NCBITaxon_48154","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-23EF1BD9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-23EF1BD9"
"Phylloscopus magnirostris","http://purl.obolibrary.org/obo/NCBITaxon_56439","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C31573A5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C31573A5"
"Phylloscopus tenellipes","http://purl.obolibrary.org/obo/NCBITaxon_56440","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D0FA2385","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D0FA2385"
"Phylloscopus borealoides","http://purl.obolibrary.org/obo/NCBITaxon_322143","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-21AA0D1D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-21AA0D1D"
"Phylloscopus xanthodryas","http://purl.obolibrary.org/obo/NCBITaxon_433639","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C794AF7E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C794AF7E"
"Phylloscopus borealis","http://purl.obolibrary.org/obo/NCBITaxon_36273","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-ECFC7E6C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-ECFC7E6C"
"Phylloscopus examinandus","http://purl.obolibrary.org/obo/NCBITaxon_474924","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CF467708","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CF467708"
"Phylloscopus castaniceps","http://purl.obolibrary.org/obo/NCBITaxon_274630","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F1DD5495","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F1DD5495"
"Phylloscopus grammiceps","http://purl.obolibrary.org/obo/NCBITaxon_274602","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D3BF3262","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D3BF3262"
"Phylloscopus montis","http://purl.obolibrary.org/obo/NCBITaxon_298990","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1AFEC004","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1AFEC004"
"Phylloscopus calciatilis","http://purl.obolibrary.org/obo/NCBITaxon_891403","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C24A5DDC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C24A5DDC"
"Phylloscopus ricketti","http://purl.obolibrary.org/obo/NCBITaxon_274605","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-93C31E93","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-93C31E93"
"Phylloscopus cantator","http://purl.obolibrary.org/obo/NCBITaxon_274604","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-758EC511","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-758EC511"
"Phylloscopus occipitalis","http://purl.obolibrary.org/obo/NCBITaxon_47980","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9517BF86","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9517BF86"
"Phylloscopus reguloides","http://purl.obolibrary.org/obo/NCBITaxon_56437","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1219F329","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1219F329"
"Phylloscopus claudiae","http://purl.obolibrary.org/obo/NCBITaxon_287169","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0B7734A6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0B7734A6"
"Phylloscopus goodsoni","http://purl.obolibrary.org/obo/NCBITaxon_287172","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C1BD4698","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C1BD4698"
"Phylloscopus hainanus","http://purl.obolibrary.org/obo/NCBITaxon_287174","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-EFE75F2E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-EFE75F2E"
"Phylloscopus ogilviegranti","http://purl.obolibrary.org/obo/NCBITaxon_310060","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-36A98202","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-36A98202"
"Phylloscopus intensior","http://purl.obolibrary.org/obo/NCBITaxon_3150328","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-81E5B0CF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-81E5B0CF"
"Phylloscopus xanthoschistos","http://purl.obolibrary.org/obo/NCBITaxon_298996","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AA897420","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AA897420"
"Phylloscopus trivirgatus","http://purl.obolibrary.org/obo/NCBITaxon_163863","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-729B0E98","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-729B0E98"
"Phylloscopus presbytes","http://purl.obolibrary.org/obo/NCBITaxon_287175","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-789702E0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-789702E0"
"Phylloscopus nigrorum","http://purl.obolibrary.org/obo/NCBITaxon_287168","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AE9B0CE7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AE9B0CE7"
"Phylloscopus sarasinorum","http://purl.obolibrary.org/obo/NCBITaxon_287176","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AB9B9FEF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AB9B9FEF"
"Phylloscopus amoenus","http://purl.obolibrary.org/obo/NCBITaxon_322142","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0480ACAC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0480ACAC"
"Phylloscopus maforensis","http://purl.obolibrary.org/obo/NCBITaxon_2163029","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E25490A1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E25490A1"
"Phylloscopus misoriensis","http://purl.obolibrary.org/obo/NCBITaxon_3095797","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0BD8476A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0BD8476A"
"Phylloscopus makirensis","http://purl.obolibrary.org/obo/NCBITaxon_2163030","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3E0F39AF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3E0F39AF"
"Phylloscopus poliocephalus","http://purl.obolibrary.org/obo/NCBITaxon_287173","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E786627E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E786627E"
"Andropadus importunus","http://purl.obolibrary.org/obo/NCBITaxon_59949","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-79A45DAF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-79A45DAF"
"Calyptocichla serinus","http://purl.obolibrary.org/obo/NCBITaxon_3149499","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3B3C39F1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3B3C39F1"
"Stelgidillas gracilirostris","http://purl.obolibrary.org/obo/NCBITaxon_1743382","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5D82C13B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5D82C13B"
"Neolestes torquatus","http://purl.obolibrary.org/obo/NCBITaxon_749578","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B7F05102","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B7F05102"
"Bleda syndactylus","http://purl.obolibrary.org/obo/NCBITaxon_182880","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5A94FEAE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5A94FEAE"
"Bleda eximius","http://purl.obolibrary.org/obo/NCBITaxon_374619","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-68043A88","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-68043A88"
"Bleda notatus","http://purl.obolibrary.org/obo/NCBITaxon_447925","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4F97BFE1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4F97BFE1"
"Bleda ugandae","http://purl.obolibrary.org/obo/NCBITaxon_447926","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1D9175EA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1D9175EA"
"Bleda canicapillus","http://purl.obolibrary.org/obo/NCBITaxon_374618","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D4B9EE90","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D4B9EE90"
"Arizelocichla montana","http://purl.obolibrary.org/obo/NCBITaxon_2364091","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0802ADF1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0802ADF1"
"Arizelocichla masukuensis","http://purl.obolibrary.org/obo/NCBITaxon_2135244","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6FC57210","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6FC57210"
"Arizelocichla tephrolaema","http://purl.obolibrary.org/obo/NCBITaxon_1794764","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DA399CC6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DA399CC6"
"Arizelocichla kikuyuensis","http://purl.obolibrary.org/obo/NCBITaxon_1297580","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1EEE86B8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1EEE86B8"
"Arizelocichla nigriceps","http://purl.obolibrary.org/obo/NCBITaxon_447920","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FC523946","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FC523946"
"Arizelocichla neumanni","http://purl.obolibrary.org/obo/NCBITaxon_1297583","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8EDD570A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8EDD570A"
"Arizelocichla fusciceps","http://purl.obolibrary.org/obo/NCBITaxon_2358188","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1F66AE1E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1F66AE1E"
"Arizelocichla striifacies","http://purl.obolibrary.org/obo/NCBITaxon_59956","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9A80B57C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9A80B57C"
"Arizelocichla milanjensis","http://purl.obolibrary.org/obo/NCBITaxon_1743245","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8479F56E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8479F56E"
"Arizelocichla chlorigula","http://purl.obolibrary.org/obo/NCBITaxon_3149434","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B421F18C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B421F18C"
"Ixonotus guttatus","http://purl.obolibrary.org/obo/NCBITaxon_182902","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-33703E6F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-33703E6F"
"Thescelocichla leucopleura","http://purl.obolibrary.org/obo/NCBITaxon_374651","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-EBE56736","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-EBE56736"
"Atimastillas flavicollis","http://purl.obolibrary.org/obo/NCBITaxon_374621","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3C8E84A6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3C8E84A6"
"Baeopogon clamans","http://purl.obolibrary.org/obo/NCBITaxon_374620","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C6833BA9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C6833BA9"
"Baeopogon indicator","http://purl.obolibrary.org/obo/NCBITaxon_182904","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E6A0D208","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E6A0D208"
"Chlorocichla laetissima","http://purl.obolibrary.org/obo/NCBITaxon_1002754","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4602AC01","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4602AC01"
"Chlorocichla prigoginei","http://purl.obolibrary.org/obo/NCBITaxon_1002755","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-38652F17","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-38652F17"
"Chlorocichla falkensteini","http://purl.obolibrary.org/obo/NCBITaxon_2022789","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FCA9F934","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FCA9F934"
"Chlorocichla flaviventris","http://purl.obolibrary.org/obo/NCBITaxon_181092","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D083BB3F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D083BB3F"
"Chlorocichla simplex","http://purl.obolibrary.org/obo/NCBITaxon_2022790","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D3D4D1B7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D3D4D1B7"
"Criniger barbatus","http://purl.obolibrary.org/obo/NCBITaxon_182881","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0F97A356","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0F97A356"
"Criniger chloronotus","http://purl.obolibrary.org/obo/NCBITaxon_374622","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8A90BC6D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8A90BC6D"
"Criniger calurus","http://purl.obolibrary.org/obo/NCBITaxon_182883","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F8104BC1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F8104BC1"
"Criniger ndussumensis","http://purl.obolibrary.org/obo/NCBITaxon_182885","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6A110710","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6A110710"
"Criniger olivaceus","http://purl.obolibrary.org/obo/NCBITaxon_182887","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-439C4BC9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-439C4BC9"
"Eurillas virens","http://purl.obolibrary.org/obo/NCBITaxon_1743266","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3413C42C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3413C42C"
"Eurillas latirostris","http://purl.obolibrary.org/obo/NCBITaxon_59950","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-728B225E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-728B225E"
"Eurillas curvirostris","http://purl.obolibrary.org/obo/NCBITaxon_59948","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0B325B7F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0B325B7F"
"Eurillas gracilis","http://purl.obolibrary.org/obo/NCBITaxon_374617","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-486103D7","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-486103D7"
"Eurillas ansorgei","http://purl.obolibrary.org/obo/NCBITaxon_374616","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0EA5F2E1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0EA5F2E1"
"Phyllastrephus debilis","http://purl.obolibrary.org/obo/NCBITaxon_147051","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FA137697","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FA137697"
"Phyllastrephus albigula","http://purl.obolibrary.org/obo/NCBITaxon_3150324","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CEE94E55","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CEE94E55"
"Phyllastrephus albigularis","http://purl.obolibrary.org/obo/NCBITaxon_182894","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7927D0DD","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7927D0DD"
"Phyllastrephus flavostriatus","http://purl.obolibrary.org/obo/NCBITaxon_59968","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-651384DF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-651384DF"
"Phyllastrephus xavieri","http://purl.obolibrary.org/obo/NCBITaxon_289198","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1D1C9EDA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1D1C9EDA"
"Phyllastrephus icterinus","http://purl.obolibrary.org/obo/NCBITaxon_147052","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DD741082","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DD741082"
"Phyllastrephus terrestris","http://purl.obolibrary.org/obo/NCBITaxon_374626","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-07FD1D4C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-07FD1D4C"
"Phyllastrephus poensis","http://purl.obolibrary.org/obo/NCBITaxon_749579","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B6EA8FA2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B6EA8FA2"
"Phyllastrephus strepitans","http://purl.obolibrary.org/obo/NCBITaxon_447933","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-29820AD9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-29820AD9"
"Phyllastrephus cerviniventris","http://purl.obolibrary.org/obo/NCBITaxon_447929","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7CE29E0E","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7CE29E0E"
"Phyllastrephus fischeri","http://purl.obolibrary.org/obo/NCBITaxon_447930","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2DA2C52F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2DA2C52F"
"Phyllastrephus cabanisi","http://purl.obolibrary.org/obo/NCBITaxon_447927","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-24F71192","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-24F71192"
"Phyllastrephus scandens","http://purl.obolibrary.org/obo/NCBITaxon_147054","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E781F61C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E781F61C"
"Phyllastrephus lorenzi","http://purl.obolibrary.org/obo/NCBITaxon_447932","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4B94ECF0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4B94ECF0"
"Phyllastrephus hypochloris","http://purl.obolibrary.org/obo/NCBITaxon_374624","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-2E3D5AAF","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-2E3D5AAF"
"Phyllastrephus baumanni","http://purl.obolibrary.org/obo/NCBITaxon_2022811","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D5A35997","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D5A35997"
"Phyllastrephus fulviventris","http://purl.obolibrary.org/obo/NCBITaxon_2022812","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-146387FC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-146387FC"
"Microtarsus eutilotus","http://purl.obolibrary.org/obo/NCBITaxon_3150967","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E11E7986","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E11E7986"
"Rubigula gularis","http://purl.obolibrary.org/obo/NCBITaxon_1767022","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-442951D4","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-442951D4"
"Nok hualon","http://purl.obolibrary.org/obo/NCBITaxon_3150982","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B6EF6AA0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B6EF6AA0"
"Spizixos semitorques","http://purl.obolibrary.org/obo/NCBITaxon_241747","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-40F3B30B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-40F3B30B"
"Spizixos canifrons","http://purl.obolibrary.org/obo/NCBITaxon_2022816","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-10F913B3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-10F913B3"
"Pycnonotus brunneus","http://purl.obolibrary.org/obo/NCBITaxon_270476","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9B937C26","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9B937C26"
"Pycnonotus plumosus","http://purl.obolibrary.org/obo/NCBITaxon_270475","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-09CBDAE2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-09CBDAE2"
"Pycnonotus simplex","http://purl.obolibrary.org/obo/NCBITaxon_632605","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-12679AF2","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-12679AF2"
"Pycnonotus pseudosimplex","http://purl.obolibrary.org/obo/NCBITaxon_2591399","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CCF575F5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CCF575F5"
"Pycnonotus luteolus","http://purl.obolibrary.org/obo/NCBITaxon_1767020","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-587EC0C3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-587EC0C3"
"Pycnonotus finlaysoni","http://purl.obolibrary.org/obo/NCBITaxon_182896","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-249A8210","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-249A8210"
"Pycnonotus zeylanicus","http://purl.obolibrary.org/obo/NCBITaxon_374635","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6116C5B3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6116C5B3"
"Pycnonotus blanfordi","http://purl.obolibrary.org/obo/NCBITaxon_1118835","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-33C76559","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-33C76559"
"Pycnonotus xantholaemus","http://purl.obolibrary.org/obo/NCBITaxon_2358207","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-12D2FAB5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-12D2FAB5"
"Pycnonotus flavescens","http://purl.obolibrary.org/obo/NCBITaxon_690616","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9F6CB52D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9F6CB52D"
